fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
1980-03-31,0076,BARCELONA AEROPUERTO,BARCELONA,4,"13,1","0,0","8,2",04:30,"18,0",15:00,23,"5,0","8,1",17:05,"7,4","1022,0",00,"1016,7",24,85
1980-04-01,0016A,REUS AEROPUERTO,TARRAGONA,71,"19,7","0,0","9,2",08:00,"30,2",14:30,,"3,6",,,"9,5","1010,7",04,"1004,8",15,72
1980-04-01,0016B,REUS (CENTRE LECTURA),TARRAGONA,118,"19,0","0,0","10,0",,"28,0",,,,,,,,,,,
1980-04-01,0076,BARCELONA AEROPUERTO,BARCELONA,4,"15,0","0,0","10,8",04:30,"19,2",11:30,34,"3,3","8,9",11:55,"5,2","1018,4",24,"1014,4",06,92
1980-04-02,0016A,REUS AEROPUERTO,TARRAGONA,71,"17,3","0,0","12,0",01:30,"22,6",15:50,,"14,2",,,"6,9","1012,7",24,"1009,6",05,49
1980-04-02,0016B,REUS (CENTRE LECTURA),TARRAGONA,118,"17,8","0,0","15,0",,"20,5",,,,,,,,,,,
1980-04-02,0076,BARCELONA AEROPUERTO,BARCELONA,4,"16,1","0,0","10,2",03:15,"22,0",,20,"3,6","11,4",14:35,"7,2","1020,9",Varias,"1018,0",Varias,73
1980-04-03,0016A,REUS AEROPUERTO,TARRAGONA,71,"15,0","7,0","10,0",23:59,"20,0",15:00,,"8,1",,,"7,8","1013,2",07,"1008,4",16,63
1980-04-03,0016B,REUS (CENTRE LECTURA),TARRAGONA,118,"14,0",Ip,"10,0",,"18,0",,,,,,,,,,,
1980-04-03,0076,BARCELONA AEROPUERTO,BARCELONA,4,"13,5","0,3","10,0",Varias,"17,0",14:00,14,"3,1","8,9",15:45,"7,8","1021,2",09,"1018,8",Varias,74
1980-04-04,0016A,REUS AEROPUERTO,TARRAGONA,71,"13,5","0,0","8,0",06:10,"19,0",15:10,,"8,1",,,"10,4","1011,9",00,"1003,1",18,56
1980-04-04,0016B,REUS (CENTRE LECTURA),TARRAGONA,118,"12,8","1,2","8,5",,"17,0",,,,,,,,,,,
1980-04-04,0076,BARCELONA AEROPUERTO,BARCELONA,4,"12,4","3,1","7,5",05:40,"17,4",15:00,18,"5,6","10,0",15:20,"8,5","1019,9",00,"1013,2",24,80
1980-04-05,0016A,REUS AEROPUERTO,TARRAGONA,71,"9,9","0,0","6,0",23:59,"13,8",14:10,,"3,6",,,"9,8","1010,7",22,"1003,2",09,61
1980-04-05,0016B,REUS (CENTRE LECTURA),TARRAGONA,118,"10,0","0,0","7,0",,"13,0",,,,,,,,,,,
1980-04-05,0076,BARCELONA AEROPUERTO,BARCELONA,4,"10,9","0,0","6,0",05:00,"15,8",15:30,36,"3,9","13,6",04:50,"10,2","1018,1",Varias,"1012,5",03,63
1980-04-06,0016A,REUS AEROPUERTO,TARRAGONA,71,"11,0","0,7","6,4",04:35,"15,6",12:10,,"5,3",,,"8,5","1012,4",24,"1008,0",13,65
1980-04-06,0016B,REUS (CENTRE LECTURA),TARRAGONA,118,"10,0","0,0","6,0",,"14,0",,,,,,,,,,,
1980-04-06,0076,BARCELONA AEROPUERTO,BARCELONA,4,"9,6","0,0","4,6",05:35,"14,6",15:50,36,"5,6","8,9",13:40,"9,0","1020,8",24,"1017,5",07,70
1980-03-30,0158O,MONTSERRAT,BARCELONA,738,"12,0","0,0","8,0",,"16,0",,,,,,,,,,,
1980-03-30,0200E,"BARCELONA, FABRA",BARCELONA,408,"12,5","0,0","9,1",,"15,9",,,,,,"6,5",,,,,
1980-03-31,0158O,MONTSERRAT,BARCELONA,738,"14,5","0,0","10,0",,"19,0",,,,,,,,,,,
1980-03-31,0200E,"BARCELONA, FABRA",BARCELONA,408,"14,6","0,0","9,1",,"20,0",,,,,,"11,8",,,,,
1980-04-01,0158O,MONTSERRAT,BARCELONA,738,"20,0","0,0","16,0",,"24,0",,,,,,,,,,,
1980-04-01,0200E,"BARCELONA, FABRA",BARCELONA,408,"18,2","0,0","13,1",,"23,4",,,,,,"9,5",,,,,
1980-04-02,0158O,MONTSERRAT,BARCELONA,738,"15,5","0,0","12,0",,"19,0",,,,,,,,,,,
1980-04-02,0200E,"BARCELONA, FABRA",BARCELONA,408,"16,2","0,0","11,4",,"21,0",,,,,,"8,7",,,,,
1980-04-03,0158O,MONTSERRAT,BARCELONA,738,"8,5","1,0","7,0",,"10,0",,,,,,,,,,,
1980-04-03,0200E,"BARCELONA, FABRA",BARCELONA,408,"11,8","4,0","8,8",,"14,8",,,,,,"1,7",,,,,
1980-04-04,0158O,MONTSERRAT,BARCELONA,738,"8,0","0,5","3,0",,"13,0",,,,,,,,,,,
1980-04-04,0200E,"BARCELONA, FABRA",BARCELONA,408,"10,5","1,2","5,2",,"15,8",,,,,,"10,8",,,,,
1980-04-05,0158O,MONTSERRAT,BARCELONA,738,"6,5","0,0","3,0",,"10,0",,,,,,,,,,,
1980-04-05,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,2","0,0","2,9",,"13,4",,,,,,"11,8",,,,,
1980-04-06,0158O,MONTSERRAT,BARCELONA,738,"5,5",Ip,"3,0",,"8,0",,,,,,,,,,,
1980-04-06,0200E,"BARCELONA, FABRA",BARCELONA,408,"8,6","0,0","3,9",,"13,4",,,,,,"10,8",,,,,
1980-03-30,0229I,SABADELL AEROPUERTO,BARCELONA,146,"14,0","0,0","9,0",,"19,0",,,,,,,,,,,
1980-03-31,0229I,SABADELL AEROPUERTO,BARCELONA,146,"15,5","0,0","7,0",,"24,0",,,,,,,,,,,
1980-04-01,0229I,SABADELL AEROPUERTO,BARCELONA,146,"16,5","0,0","9,0",,"24,0",,,,,,,,,,,
1980-04-02,0229I,SABADELL AEROPUERTO,BARCELONA,146,"15,5","0,0","8,0",,"23,0",,,,,,,,,,,
1980-04-03,0229I,SABADELL AEROPUERTO,BARCELONA,146,"12,5","5,0","10,0",,"15,0",,,,,,,,,,,
1980-04-04,0229I,SABADELL AEROPUERTO,BARCELONA,146,"9,5","0,0","2,0",,"17,0",,,,,,,,,,,
1980-04-05,0229I,SABADELL AEROPUERTO,BARCELONA,146,"8,0","0,0","2,0",,"14,0",,,,,,,,,,,
1980-04-06,0229I,SABADELL AEROPUERTO,BARCELONA,146,"7,0","0,0","2,0",,"12,0",,,,,,,,,,,
1980-03-30,0367,GIRONA AEROPUERTO,GIRONA,143,"12,8","0,0","8,2",05:00,"17,4",13:45,18,"1,9","7,5",14:00,"7,5","1007,1",24,"1004,3",00,68
1980-03-30,0321,CAMPDEVANOL,GIRONA,731,,"0,0",,,,,,,,,,,,,,
1980-03-31,0367,GIRONA AEROPUERTO,GIRONA,143,"13,0","0,0","4,2",05:25,"21,8",15:25,18,"2,8","6,4",13:10,"8,5","1007,1",00,"1002,1",18,70
1980-03-31,0321,CAMPDEVANOL,GIRONA,731,,"0,0",,,,,,,,,,,,,,
1980-04-01,0367,GIRONA AEROPUERTO,GIRONA,143,"16,5","0,0","9,6",05:50,"23,4",12:10,36,"1,4","6,9",12:20,"8,0","1003,5",24,"1000,4",07,70
1980-04-01,0321,CAMPDEVANOL,GIRONA,731,,"0,0",,,,,,,,,,,,,,
1980-04-02,0367,GIRONA AEROPUERTO,GIRONA,143,"13,5","0,0","8,2",06:15,"18,8",12:15,11,"2,8","8,1",12:10,"3,0","1006,8",24,"1003,3",01,72
1980-04-02,0321,CAMPDEVANOL,GIRONA,731,,"0,0",,,,,,,,,,,,,,
1980-04-03,0367,GIRONA AEROPUERTO,GIRONA,143,"12,4","0,0","9,6",06:15,"15,2",10:45,36,"3,3","13,9",22:15,"3,0","1006,8",00,"1004,4",18,56
1980-04-03,0321,CAMPDEVANOL,GIRONA,731,,"0,0",,,,,,,,,,,,,,
1980-04-04,0367,GIRONA AEROPUERTO,GIRONA,143,"10,0","0,0","2,4",06:00,"17,6",14:30,18,"3,3","11,1",16:20,"9,0","1005,6",00,"999,2",19,47
1980-04-04,0321,CAMPDEVANOL,GIRONA,731,,"0,0",,,,,,,,,,,,,,
1980-04-05,0367,GIRONA AEROPUERTO,GIRONA,143,"9,7","0,0","4,2",06:00,"15,2",14:30,02,"6,4","20,0",03:50,"9,2","1003,5",24,"999,9",06,35
1980-04-05,0321,CAMPDEVANOL,GIRONA,731,,"0,0",,,,,,,,,,,,,,
1980-04-06,0367,GIRONA AEROPUERTO,GIRONA,143,"7,6",Ip,"1,8",05:15,"13,4",14:10,36,"4,7","11,9",11:54,"6,6","1005,6",24,"1002,8",15,47
1980-04-06,0321,CAMPDEVANOL,GIRONA,731,,"0,0",,,,,,,,,,,,,,
1980-03-30,0421E,ESPOLLA 'LES ALBERES',GIRONA,100,"12,5","0,0","8,0",,"17,0",,,,,,,,,,,
1980-03-31,0421E,ESPOLLA 'LES ALBERES',GIRONA,100,"13,5","0,0","9,0",,"18,0",,,,,,,,,,,
1980-04-01,0421E,ESPOLLA 'LES ALBERES',GIRONA,100,"15,0","0,0","10,0",,"20,0",,,,,,,,,,,
1980-04-02,0421E,ESPOLLA 'LES ALBERES',GIRONA,100,"14,0","0,0","10,0",,"18,0",,,,,,,,,,,
1980-04-03,0421E,ESPOLLA 'LES ALBERES',GIRONA,100,"13,0","0,0","8,0",,"18,0",,,,,,,,,,,
1980-04-04,0421E,ESPOLLA 'LES ALBERES',GIRONA,100,"10,0","0,0","6,0",,"14,0",,,,,,,,,,,
1980-04-05,0421E,ESPOLLA 'LES ALBERES',GIRONA,100,"8,5","0,0","5,0",,"12,0",,,,,,,,,,,
1980-04-06,0421E,ESPOLLA 'LES ALBERES',GIRONA,100,"9,0","0,0","5,0",,"13,0",,,,,,,,,,,
1980-03-30,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"11,6","0,0","6,2",05:00,"17,0",14:00,36,"1,7","7,5",11:45,"6,2",,,,,78
1980-03-30,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"12,2","0,0","6,6",07:00,"17,8",15:15,16,"1,7","6,4",09:10,"3,9","996,1",00,"991,9",24,75
1980-03-31,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"16,6","0,0","8,8",05:00,"24,4",14:15,32,"1,1","8,9",20:15,"8,0",,,,,71
1980-03-31,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"18,8","0,0","11,4",06:45,"26,2",14:15,34,"1,9","10,6",19:58,"7,3","991,9",00,"984,8",18,54
1980-04-01,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"16,6","0,0","13,4",03:00,"19,8",13:40,25,"0,6","11,4",20:55,"5,2",,,,,69
1980-04-01,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"14,5","1,9","11,6",23:59,"17,4",14:30,34,"1,9","11,9",19:04,"4,9","994,7",24,"987,7",00,72
1980-04-02,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"13,7","0,0","10,8",23:59,"16,6",12:30,36,"2,5","9,4",00:05,"4,1",,,,,73
1980-04-02,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,7","0,0","8,8",23:59,"12,6",15:15,32,"3,3","8,9",03:50,"0,2","998,4",23,"994,4",Varias,78
1980-04-03,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"11,0","0,0","7,2",06:20,"14,8",13:10,02,"2,8","14,4",19:40,"8,7",,,,,68
1980-04-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"8,9","0,0","6,0",06:30,"11,8",14:30,02,"4,4","14,4",20:35,"6,4","1000,0",11,"996,7",22,76
1980-04-04,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"8,5","0,0","3,4",05:30,"13,6",00:00,36,"3,9","10,6",21:30,"9,3",,,,,59
1980-04-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"6,6","0,0","3,2",06:15,"10,0",15:30,07,"5,0","11,4",00:05,"8,3","997,1",01,"993,2",24,55
1980-04-05,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"7,8","0,0","3,2",05:30,"12,4",12:10,06,"3,1","8,9",23:48,"7,6",,,,,63
1980-04-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"6,0","0,0","3,4",06:45,"8,6",Varias,02,"3,6","12,2",22:08,"6,5","994,1",22,"992,3",04,66
1980-04-06,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"7,7","0,0","2,6",05:30,"12,8",14:30,02,"2,8","13,6",22:00,"7,7",,,,,66
1980-04-06,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"6,2","0,0","3,0",06:45,"9,4",Varias,34,"5,0","13,6",16:31,"6,3","996,1",24,"993,3",03,63
1980-03-30,1082,BILBAO AEROPUERTO,BIZKAIA,42,"15,6","0,0","8,8",06:15,"22,4",13:50,11,"1,1","7,5",07:45,"5,4","1022,3",00,"1018,5",19,69
1980-03-30,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"13,5","0,0","8,0",06:00,"19,0",17:30,07,"2,8","6,4",13:15,"6,1","1028,1",00,"1022,5",24,78
1980-03-31,1082,BILBAO AEROPUERTO,BIZKAIA,42,"19,2","0,0","8,6",06:00,"29,8",15:00,23,"2,2","13,6",14:30,"7,3","1018,9",00,"1010,3",16,57
1980-03-31,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"19,7","0,0","10,4",07:00,"29,0",14:15,20,"1,7","7,5",13:55,"8,7","1022,5",00,"1014,7",15,68
1980-04-01,1082,BILBAO AEROPUERTO,BIZKAIA,42,"17,5","0,2","13,2",00:00,"21,8",14:40,34,"2,8","13,6",17:55,"6,9","1021,5",24,"1014,5",00,67
1980-04-01,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"16,2","1,1","12,5",23:59,"20,0",11:30,34,"4,4","11,9",16:40,"9,4","1027,5",24,"1020,3",05,70
1980-04-02,1082,BILBAO AEROPUERTO,BIZKAIA,42,"11,5","0,5","8,2",23:59,"14,8",14:30,32,"3,1","6,9",03:30,"0,6","1025,2",24,"1021,5",00,73
1980-04-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"11,9","0,0","8,8",23:59,"15,0",13:30,05,"3,9","6,9",13:00,"0,5","1031,6",24,"1027,2",04,70
1980-04-03,1082,BILBAO AEROPUERTO,BIZKAIA,42,"10,2","0,0","6,4",23:59,"14,0",10:50,36,"3,1","9,7",13:40,"7,0","1025,9",13,"1023,3",05,67
1980-04-03,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"10,8","0,0","7,0",05:00,"14,6",14:00,05,"4,7","11,9",13:50,"9,9","1032,1",11,"1029,9",,63
1980-04-04,1082,BILBAO AEROPUERTO,BIZKAIA,42,"7,6","0,0","1,8",06:15,"13,4",13:20,02,"3,1","9,7",12:10,"9,0","1024,7",00,"1022,0",24,59
1980-04-04,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"9,0","0,0","4,0",06:00,"14,0",12:30,09,"4,7","11,4",09:55,"10,6","1030,0",00,"1027,1",19,59
1980-04-05,1082,BILBAO AEROPUERTO,BIZKAIA,42,"9,2","0,0","7,0",00:00,"11,4",14:45,34,"3,9","11,1",14:40,"6,5","1022,0",00,"1020,4",07,51
1980-04-05,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"7,2","0,0","3,5",04:00,"11,0",15:00,07,"4,2","11,1",10:35,"8,2","1027,7",21,"1025,9",05,63
1980-04-06,1082,BILBAO AEROPUERTO,BIZKAIA,42,"8,5","0,0","6,0",06:00,"11,0",14:10,34,"3,1","10,3",14:30,"2,5","1023,1",24,"1020,9",04,52
1980-04-06,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"9,0","0,0","6,8",05:45,"11,2",13:00,07,"3,6","10,0",Varias,"6,3","1030,1",Varias,"1026,5",04,62
1980-03-30,1110,"SANTANDER, CIUDAD",CANTABRIA,64,"14,2","0,0","10,0",Varias,"18,4",17:45,16,"2,8","6,1",05:50,"5,6","1019,7",00,"1015,1",24,84
1980-03-30,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,,Ip,,,,,,,,,,,,,,
1980-03-31,1110,"SANTANDER, CIUDAD",CANTABRIA,64,"18,4","0,0","11,0",06:00,"25,8",12:10,02,"1,1","6,1",16:33,"7,2","1015,1",00,"1007,7",17,78
1980-03-31,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,,Ip,,,,,,,,,,,,,,
1980-04-01,1110,"SANTANDER, CIUDAD",CANTABRIA,64,"16,4","1,9","13,0",23:59,"19,8",12:00,36,"3,1","9,4",16:52,"8,3","1019,7",24,"1012,8",00,78
1980-04-01,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,,"0,0",,,,,,,,,,,,,,
1980-04-02,1110,"SANTANDER, CIUDAD",CANTABRIA,64,"12,0",Ip,"10,6",23:59,"13,4",16:00,34,"0,8","6,9",00:08,"0,1","1022,1",24,"1019,7",00,78
1980-04-02,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,,"1,5",,,,,,,,,,,,,,
1980-04-03,1110,"SANTANDER, CIUDAD",CANTABRIA,64,"11,4","0,0","9,2",23:59,"13,6",14:00,16,"5,3","9,4",14:15,"9,2","1023,1",12,"1021,6",05,73
1980-04-03,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,,"1,5",,,,,,,,,,,,,,
1980-04-04,1110,"SANTANDER, CIUDAD",CANTABRIA,64,"10,1","0,0","7,4",23:59,"12,8",11:50,14,"4,2","10,0",10:45,"9,4","1021,7",00,"1019,3",24,66
1980-04-04,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,,"0,0",,,,,,,,,,,,,,
1980-04-05,1110,"SANTANDER, CIUDAD",CANTABRIA,64,"8,6","0,0","6,0",06:00,"11,2",14:00,11,"2,8","10,8",10:10,"7,3","1019,9",Varias,"1018,0",05,71
1980-04-05,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,,"0,0",,,,,,,,,,,,,,
1980-04-06,1110,"SANTANDER, CIUDAD",CANTABRIA,64,"9,9","0,0","8,4",03:30,"11,4",11:45,14,"4,4","8,6",10:58,"5,0","1021,6",Varias,"1018,9",05,65
1980-04-06,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,38,,"0,0",,,,,,,,,,,,,,
1980-03-30,1174I,"CILLÓRIGO DE LIÉBANA, TAMA",CANTABRIA,250,"17,0","0,0","10,0",,"24,0",,,,,,,,,,,
1980-03-31,1174I,"CILLÓRIGO DE LIÉBANA, TAMA",CANTABRIA,250,"18,9","0,0","8,0",,"29,8",,,,,,,,,,,
1980-04-01,1174I,"CILLÓRIGO DE LIÉBANA, TAMA",CANTABRIA,250,"16,5","0,0","9,0",,"24,0",,,,,,,,,,,
1980-04-02,1174I,"CILLÓRIGO DE LIÉBANA, TAMA",CANTABRIA,250,"14,0","0,0","12,0",,"16,0",,,,,,,,,,,
1980-04-03,1174I,"CILLÓRIGO DE LIÉBANA, TAMA",CANTABRIA,250,"12,5","0,0","9,0",,"16,0",,,,,,,,,,,
1980-04-04,1174I,"CILLÓRIGO DE LIÉBANA, TAMA",CANTABRIA,250,"9,0","0,0","1,0",,"17,0",,,,,,,,,,,
1980-04-05,1174I,"CILLÓRIGO DE LIÉBANA, TAMA",CANTABRIA,250,"5,8","0,0","-1,0",,"12,5",,,,,,,,,,,
1980-04-06,1174I,"CILLÓRIGO DE LIÉBANA, TAMA",CANTABRIA,250,"6,0","0,0","0,0",,"12,0",,,,,,,,,,,
1980-03-30,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"14,5","0,0","9,0",06:15,"20,0",16:15,05,"0,0","4,2",16:20,"5,5","1009,3",00,"1004,8",24,83
1980-03-30,1208,GIJÓN,ASTURIAS,3,"14,8","0,0","9,2",07:00,"20,4",18:45,05,"0,6","6,7",15:30,"5,4","1024,0",00,"1019,6",18,83
1980-03-31,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"16,7","0,0","10,8",05:15,"22,6",14:10,32,"0,0","10,3",16:10,"7,1","1004,8",00,"998,9",14,78
1980-03-31,1208,GIJÓN,ASTURIAS,3,"16,1","0,0","7,8",07:30,"24,4",14:30,32,"1,7","15,0",16:50,"6,2","1019,7",00,"1012,4",15,85
1980-04-01,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"16,2","0,4","10,0",02:00,"22,4",13:20,32,"2,5","10,8",14:25,"7,0","1009,6",24,"1001,9",00,82
1980-04-01,1208,GIJÓN,ASTURIAS,3,"15,4","0,2","9,0",07:00,"21,8",14:45,32,"2,2","10,3",15:45,"6,9","1023,9",24,"1015,7",00,79
1980-04-02,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"11,3","0,0","9,8",06:00,"12,8",14:30,05,"0,0","6,1",19:45,"0,0","1012,5",14,"1009,6",00,79
1980-04-02,1208,GIJÓN,ASTURIAS,3,"12,4","0,0","11,0",07:30,"13,9",15:50,07,"3,1","10,0",23:45,"0,0","1027,1",14,"1023,9",00,86
1980-04-03,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"10,8","0,0","8,0",23:59,"13,6",13:15,09,"6,4","13,9",19:45,"8,9","1012,8",15,"1009,9",19,73
1980-04-03,1208,GIJÓN,ASTURIAS,3,"12,1","0,0","9,6",23:59,"14,6",15:30,07,"7,2","15,0",14:10,"7,8","1027,9",11,"1025,3",Varias,71
1980-04-04,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"9,5","0,0","6,0",02:15,"13,0",13:15,09,"7,5","15,6",13:15,"11,8","1010,7",01,"1007,7",19,54
1980-04-04,1208,GIJÓN,ASTURIAS,3,"11,1","0,0","8,2",23:59,"14,0",11:30,07,"8,6","21,1",10:25,"9,7","1025,3",00,"1022,4",19,58
1980-04-05,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"8,0","0,0","3,0",06:45,"13,0",11:00,09,"5,3","12,5",15:15,"10,3","1009,6",Varias,"1007,7",06,62
1980-04-05,1208,GIJÓN,ASTURIAS,3,"9,1","0,0","5,0",07:00,"13,2",10:45,07,"5,3","15,6",15:35,"9,8","1024,4",22,"1022,4",06,67
1980-04-06,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"8,9","0,0","5,4",06:30,"12,4",15:15,09,"5,3","11,4",15:25,"4,9","1012,8",23,"1008,8",06,53
1980-04-06,1208,GIJÓN,ASTURIAS,3,"9,2","0,0","5,7",06:30,"12,8",13:30,07,"4,7","14,4",14:50,"5,0","1026,7",24,"1023,3",04,66
1980-03-30,1249I,OVIEDO,ASTURIAS,336,"15,8","0,0","9,0",06:00,"22,5",16:30,05,"1,4","6,7",15:10,"5,5","984,5",00,"980,4",24,80
1980-03-31,1249I,OVIEDO,ASTURIAS,336,"17,2",Ip,"10,0",Varias,"24,4",14:30,05,"2,5","7,2",15:35,"7,2","980,4",00,"974,8",15,74
1980-04-01,1249I,OVIEDO,ASTURIAS,336,"15,5","1,0","9,6",07:40,"21,4",13:30,32,"3,1","13,3",13:10,"7,2","985,3",24,"977,5",01,78
1980-04-02,1249I,OVIEDO,ASTURIAS,336,"9,8","0,6","8,4",07:00,"11,2",14:00,05,"5,0","9,2",14:15,"0,0","987,3",10,"985,1",Varias,90
1980-04-03,1249I,OVIEDO,ASTURIAS,336,"10,0","0,0","6,2",23:59,"13,8",14:00,05,"5,6","11,9",15:30,"8,6","986,9",00,"984,4",19,71
1980-04-04,1249I,OVIEDO,ASTURIAS,336,"8,7","0,0","3,8",06:00,"13,6",13:40,05,"5,3","11,9",15:15,"11,5","985,3",00,"982,1",17,63
1980-04-05,1249I,OVIEDO,ASTURIAS,336,"7,0","0,0","1,6",07:00,"12,5",13:15,05,"3,9","14,4",10:20,"9,8","984,4",22,"982,1",16,70
1980-04-06,1249I,OVIEDO,ASTURIAS,336,"7,2","0,0","2,5",07:20,"11,8",15:20,05,"5,6","13,9",15:40,"6,4","987,3",24,"983,3",05,62
1980-03-30,1387,A CORUÑA,A CORUÑA,57,"16,0","0,0","11,8",00:00,"20,2",13:15,20,"3,3","11,1",13:10,"2,8","1017,1",00,"1013,5",24,79
1980-03-31,1387,A CORUÑA,A CORUÑA,57,"18,7","0,0","14,6",06:00,"22,8",12:50,23,"5,3","17,5",14:00,"6,5","1013,5",Varias,"1007,3",12,76
1980-04-01,1387,A CORUÑA,A CORUÑA,57,"15,4",Ip,"12,2",Varias,"18,6",12:10,23,"5,0","11,1",09:50,"3,5","1018,3",24,"1011,1",Varias,86
1980-04-02,1387,A CORUÑA,A CORUÑA,57,"13,6","0,0","10,8",Varias,"16,4",12:15,05,"5,6","11,1",14:10,"3,5","1018,9",Varias,"1017,7",05,76
1980-04-03,1387,A CORUÑA,A CORUÑA,57,"13,1","0,0","10,0",03:10,"16,2",14:00,05,"6,4","13,3",11:45,"10,2","1018,7",00,"1013,7",Varias,67
1980-04-04,1387,A CORUÑA,A CORUÑA,57,"13,7","0,0","8,0",06:00,"19,4",13:10,05,"3,6","13,3",16:40,"10,5","1013,7",00,"1010,7",18,56
1980-04-05,1387,A CORUÑA,A CORUÑA,57,"11,6","0,0","7,0",05:30,"16,2",14:10,05,"4,7","15,0",22:20,"10,5","1014,1",Varias,"1011,9",Varias,56
1980-04-06,1387,A CORUÑA,A CORUÑA,57,"11,6","0,0","8,4",Varias,"14,8",13:20,05,"8,3","15,6",15:30,"10,0","1018,1",24,"1014,1",Varias,57
1980-03-30,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"14,8","0,0","11,4",00:00,"18,2",14:00,20,"7,2","15,0",12:30,"2,8","1012,0",00,"1008,7",22,74
1980-03-30,1399,VIMIANZO,A CORUÑA,287,,"1,0",,,,,,,,,,,,,,
1980-03-30,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"12,3",Ip,"9,6",05:30,"15,0",16:00,23,"3,3","15,6",09:40,"0,9","982,7",00,"979,2",24,95
1980-03-31,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"17,8","0,0","13,4",05:30,"22,2",12:30,20,"4,4","16,4",14:20,"7,0","1008,8",00,"1003,2",12,69
1980-03-31,1399,VIMIANZO,A CORUÑA,287,,"5,0",,,,,,,,,,,,,,
1980-03-31,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"15,6","1,7","11,0",04:30,"20,2",13:40,23,"7,5","16,9",16:20,"5,5","979,2",00,"974,8",Varias,89
1980-04-01,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"15,1","0,0","11,2",22:00,"19,0",12:30,23,"5,6","11,9",11:30,"5,5","1013,6",24,"1006,7",00,76
1980-04-01,1399,VIMIANZO,A CORUÑA,287,,"0,0",,,,,,,,,,,,,,
1980-04-01,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"12,3","0,9","10,2",22:15,"14,4",12:30,25,"5,3","12,2",13:40,"1,3","982,3",23,"976,3",00,94
1980-04-02,1387E,A CORUÑA AEROPUERTO,A CORUÑA,98,"12,9","0,0","8,6",23:59,"17,2",12:30,02,"3,3","10,6",13:30,"3,9","1014,5",11,"1012,9",14,71
1980-04-02,1399,VIMIANZO,A CORUÑA,287,,"0,0",,,,,,,,,,,,,,
1980-04-02,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"12,5","0,0","7,4",23:59,"17,6",16:00,09,"3,1","8,9",13:15,"3,5","982,8",Varias,"981,5",18,78
